pagetitle,15;16;25;62;86;87;88;6;19
"OF100-MS-M1-A-0-1-IP-5-G-S(0.6-3.2)";"";"NPT 1/4";"0,6-3,2 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-1-IP-5-G-S(0.6-3.2)";"";"NPT 1/4";"0,6-3,2 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-1-IP-5-G-S(0.75-3.8)";"";"NPT 1/4";"0,75-3,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-1-IP-5-G-S(0.75-3.8)";"";"NPT 1/4";"0,75-3,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(1-5)";"";"ANSI 150# 1/2";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(1-5)";"";"ANSI 150# 1/2";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(1-5)";"";"ANSI 300# 1/2";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(1-5)";"";"ANSI 300# 1/2";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(1-5)";"";"ANSI 600# 1/2";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(1-5)";"";"ANSI 600# 1/2";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(1-5)";"";"NPT 1/2";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(1-5)";"";"NPT 1/2";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(1-5)";"";"Гост Py10 Dy15";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(1-5)";"";"Гост Py10 Dy15";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(1-5)";"";"Гост Py16 Dy15";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(1-5)";"";"Гост Py16 Dy15";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(1-5)";"";"Гост Py25 Dy15";"1-5 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(1-5)";"";"Гост Py25 Dy15";"1-5 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(1.5-7.8)";"";"ANSI 150# 1/2";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(1.5-7.8)";"";"ANSI 150# 1/2";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(1.5-7.8)";"";"ANSI 300# 1/2";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(1.5-7.8)";"";"ANSI 300# 1/2";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(1.5-7.8)";"";"ANSI 600# 1/2";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(1.5-7.8)";"";"ANSI 600# 1/2";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(1.5-7.8)";"";"NPT 1/2";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(1.5-7.8)";"";"NPT 1/2";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(1.5-7.8)";"";"Гост Py10 Dy15";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(1.5-7.8)";"";"Гост Py10 Dy15";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(1.5-7.8)";"";"Гост Py16 Dy15";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(1.5-7.8)";"";"Гост Py16 Dy15";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(1.5-7.8)";"";"Гост Py25 Dy15";"1,5-7,8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(1.5-7.8)";"";"Гост Py25 Dy15";"1,5-7,8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(1.6-8)";"";"ANSI 150# 1/2";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(1.6-8)";"";"ANSI 150# 1/2";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(1.6-8)";"";"ANSI 300# 1/2";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(1.6-8)";"";"ANSI 300# 1/2";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(1.6-8)";"";"ANSI 600# 1/2";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(1.6-8)";"";"ANSI 600# 1/2";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(1.6-8)";"";"NPT 1/2";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(1.6-8)";"";"NPT 1/2";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(1.6-8)";"";"Гост Py10 Dy15";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(1.6-8)";"";"Гост Py10 Dy15";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(1.6-8)";"";"Гост Py16 Dy15";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(1.6-8)";"";"Гост Py16 Dy15";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(1.6-8)";"";"Гост Py25 Dy15";"1,6-8 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(1.6-8)";"";"Гост Py25 Dy15";"1,6-8 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(3-15)";"";"ANSI 150# 1/2";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(3-15)";"";"ANSI 150# 1/2";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(3-15)";"";"ANSI 300# 1/2";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(3-15)";"";"ANSI 300# 1/2";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(3-15)";"";"ANSI 600# 1/2";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(3-15)";"";"ANSI 600# 1/2";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(3-15)";"";"NPT 1/2";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(3-15)";"";"NPT 1/2";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(3-15)";"";"Гост Py10 Dy15";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(3-15)";"";"Гост Py10 Dy15";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(3-15)";"";"Гост Py16 Dy15";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(3-15)";"";"Гост Py16 Dy15";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(3-15)";"";"Гост Py25 Dy15";"3-15 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(3-15)";"";"Гост Py25 Dy15";"3-15 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(4-20)";"";"ANSI 150# 1/2";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(4-20)";"";"ANSI 150# 1/2";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(4-20)";"";"ANSI 300# 1/2";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(4-20)";"";"ANSI 300# 1/2";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(4-20)";"";"ANSI 600# 1/2";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(4-20)";"";"ANSI 600# 1/2";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(4-20)";"";"NPT 1/2";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(4-20)";"";"NPT 1/2";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(4-20)";"";"Гост Py10 Dy15";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(4-20)";"";"Гост Py10 Dy15";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(4-20)";"";"Гост Py16 Dy15";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(4-20)";"";"Гост Py16 Dy15";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(4-20)";"";"Гост Py25 Dy15";"4-20 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(4-20)";"";"Гост Py25 Dy15";"4-20 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(4.8-24)";"";"ANSI 150# 1/2";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(4.8-24)";"";"ANSI 150# 1/2";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(4.8-24)";"";"ANSI 300# 1/2";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(4.8-24)";"";"ANSI 300# 1/2";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(4.8-24)";"";"ANSI 600# 1/2";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(4.8-24)";"";"ANSI 600# 1/2";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-2-IP-5-G-S(4.8-24)";"";"NPT 1/2";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-2-IP-5-G-S(4.8-24)";"";"NPT 1/2";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(4.8-24)";"";"Гост Py10 Dy15";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(4.8-24)";"";"Гост Py10 Dy15";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(4.8-24)";"";"Гост Py16 Dy15";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(4.8-24)";"";"Гост Py16 Dy15";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(4.8-24)";"";"Гост Py25 Dy15";"4,8-24 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(4.8-24)";"";"Гост Py25 Dy15";"4,8-24 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-2-IP-5-G-S(6.4-32)";"";"ANSI 150# 1/2";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-2-IP-5-G-S(6.4-32)";"";"ANSI 150# 1/2";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-2-IP-5-G-S(6.4-32)";"";"ANSI 300# 1/2";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-2-IP-5-G-S(6.4-32)";"";"ANSI 300# 1/2";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-2-IP-5-G-S(6.4-32)";"";"ANSI 600# 1/2";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-2-IP-5-G-S(6.4-32)";"";"ANSI 600# 1/2";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-2-IP-5-G-S(6.4-32)";"";"Гост Py10 Dy15";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-2-IP-5-G-S(6.4-32)";"";"Гост Py10 Dy15";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-2-IP-5-G-S(6.4-32)";"";"Гост Py16 Dy15";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-2-IP-5-G-S(6.4-32)";"";"Гост Py16 Dy15";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-2-IP-5-G-S(6.4-32)";"";"Гост Py25 Dy15";"6,4-32 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-2-IP-5-G-S(6.4-32)";"";"Гост Py25 Dy15";"6,4-32 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-3-IP-5-G-S(8-40)";"";"ANSI 150# 3/4";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-3-IP-5-G-S(8-40)";"";"ANSI 150# 3/4";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-3-IP-5-G-S(8-40)";"";"ANSI 300# 3/4";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-3-IP-5-G-S(8-40)";"";"ANSI 300# 3/4";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-3-IP-5-G-S(8-40)";"";"ANSI 600# 3/4";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-60-3-IP-5-G-S(8-40)";"";"ANSI 600# 3/4";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-0-3-IP-5-G-S(8-40)";"";"NPT 3/4";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-0-3-IP-5-G-S(8-40)";"";"NPT 3/4";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G10-3-IP-5-G-S(8-40)";"";"Гост Py10 Dy20";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G10-3-IP-5-G-S(8-40)";"";"Гост Py10 Dy20";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G16-3-IP-5-G-S(8-40)";"";"Гост Py16 Dy20";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G16-3-IP-5-G-S(8-40)";"";"Гост Py16 Dy20";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-G25-3-IP-5-G-S(8-40)";"";"Гост Py25 Dy20";"8-40 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-G25-3-IP-5-G-S(8-40)";"";"Гост Py25 Dy20";"8-40 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-15-3-IP-5-G-S(10-50)";"";"ANSI 150# 3/4";"10-50 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-15-3-IP-5-G-S(10-50)";"";"ANSI 150# 3/4";"10-50 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-30-3-IP-5-G-S(10-50)";"";"ANSI 300# 3/4";"10-50 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M2-A-30-3-IP-5-G-S(10-50)";"";"ANSI 300# 3/4";"10-50 нм³/ч";"Газ";"Два микровыключателя";"сверху вниз";"M2";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
"OF100-MS-M1-A-60-3-IP-5-G-S(10-50)";"";"ANSI 600# 3/4";"10-50 нм³/ч";"Газ";"Один микровыключатель";"сверху вниз";"M1";"products/flow-control/float-flow-meter-arrow/MS-HL.png";;
