pagetitle,6;15;16;17;18;19;25;38;71;88;89;91;93;95;96;108;123;126;127
"HB2-M-6R";"assets/images/102_M_s100.jpg";"";"RT 3/8";"414";"2,34";;"6,4";"VH86B-M-6R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:2,34,25:6,4}";"SS-4R3A-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KM-B6L-SSP";"6KM-B6L-SSP";"H6880SSR3/8PSS";
"HB2-M-6R-P";"assets/images/102_M_s100.jpg";"";"RT 3/8";"103";"2,34";;"6,4";"VH86B-M-6R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:2,34,25:6,4}";"SS-12R3A-MM-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KM-B6LJ-SSP";"6KM-B6LJ-SSP";"H6880SSR3/8PSS";
"HB2-M-6R-PK";"assets/images/102_M_s100.jpg";"";"RT 3/8";"414";"2,34";;"6,4";"VH86B-M-6R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:2,34,25:6,4}";"SS-10R3A-MM-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 3/8 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6KM-B6LPKR-SSP";"6KM-B6LPKR-SSP";"H6880SSR3/8ASS";
"HB3-M-8R";"assets/images/102_M_s100.jpg";"";"RT 1/2";"414";"6,42";;"10,3";"VH86C-M-8R";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:6,42,25:10,3}";"SS-8R3A-MM-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"RT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KM-B8L-SSP";"8KM-B8L-SSP";"H6880SSR1/2PST";
"HB3-M-8R-P";"assets/images/102_M_s100.jpg";"";"RT 1/2";"103";"6,42";;"10,3";"VH86C-M-8R-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:6,42,25:10,3}";"SS-6R3A-MM-KA-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"RT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KM-B8LJ-SSP";"8KM-B8LJ-SSP";"H6880SSR1/2PST";
"HB3-M-8R-PK";"assets/images/102_M_s100.jpg";"";"RT 1/2";"414";"6,42";;"10,3";"VH86C-M-8R-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:6,42,25:10,3}";"SS-8R3A5-EP-B";"Проходной 2-х ходовой (по умолчанию)<br><img src=assets/images/102_H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"RT 1/2 наруж.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8KM-B8LPKR-SSP";"8KM-B8LPKR-SSP";"H6880SSR1/2AST";
"HB1-B3-H-3M";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3мм";"414";"0,18";"";"2,2";"VH86A-B3-D-3M";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,18,25:2,2}";"SS-6R3A5-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 3мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"3-B2X-SSP";"3-B2X-SSP";"H6800SSL3 MMPST";
"HB1-B3-H-3M-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3мм";"103";"0,18";"";"2,2";"VH86A-B3-D-3M-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,18,25:2,2}";"SS-4R3A5-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 3мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"3-B2XJ-SSP";"3-B2XJ-SSP";"H6800SSL3 MMPST";
"HB1-B3-H-3M-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3мм";"414";"0,18";"";"2,2";"VH86A-B3-D-3M-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,18,25:2,2}";"SS-8R3A1-12-MM-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 3мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"3-B2XPKR-SSP";"3-B2XPKR-SSP";"H6800SSL3 MMAST";
"HB1-B3-H-6M";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 6мм";"414";"0,63";"";"4,2";"VH86A-B3-D-6M";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,63,25:4,2}";"SS-8R3A1-8-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 6мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6-B2X-SSP";"6-B2X-SSP";"H6800SSL6 MMPST";
"HB1-B3-H-6M-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 6мм";"103";"0,63";"";"4,2";"VH86A-B3-D-6M-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,63,25:4,2}";"SS-8R3A-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 6мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6-B2XJ-SSP";"6-B2XJ-SSP";"H6800SSL6 MMPST";
"HB1-B3-H-6M-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 6мм";"414";"0,63";"";"4,2";"VH86A-B3-D-6M-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,63,25:4,2}";"SS-4R3A-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 6мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6-B2XPKR-SSP";"6-B2XPKR-SSP";"H6800SSL6 MMAST";
"HB2-B3-H-10M";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 10мм";"414";"0,87";"";"6,4";"VH86B-B3-D-10M";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,87,25:6,4}";"SS-12R3A-MM-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 10мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"10-B6X-SSP";"10-B6X-SSP";"H6800SSL10 MMPST";
"HB2-B3-H-10M-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 10мм";"414";"0,87";"";"6,4";"VH86B-B3-D-10M-P";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,87,25:6,4}";"SS-10R3A-MM-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 10мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"10-B6XJ-SSP";"10-B6XJ-SSP";"H6800SSL10 MMPST";
"HB2-B3-H-10M-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 10мм";"414";"0,87";"";"6,4";"VH86B-B3-D-10M-PK";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,87,25:6,4}";"SS-8R3A-MM-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 10мм";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"10-B6XPKR-SSP";"10-B6XPKR-SSP";"H6800SSL10 MMAST";
"HB1-B3-H-4T";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/4";"414";"0,63";"";"4,2";"VH86A-B3-D-4T";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,63,25:4,2}";"SS-6R3A-MM-EP-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 1/4";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4A-B2X-SSP";"4A-B2X-SSP";"H6800SSL1/4PST";
"HB1-B3-H-4T-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/4";"103";"0,63";;"4,2";"VH86A-B3-D-4T-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,63,25:4,2}";"SS-8R3A5-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 1/4";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4A-B2XJ-SSP";"4A-B2XJ-SSP";"H6800SSL1/4PST";
"HB1-B3-H-4T-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/4";"414";"0,63";;"4,2";"VH86A-B3-D-4T-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,63,25:4,2}";"SS-6R3A5-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 1/4";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4A-B2XPKR-SSP";"4A-B2XPKR-SSP";"H6800SSL1/4AST";
"HB2-B3-H-6T";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3/8";"414";"0,87";;"6,4";"VH86B-B3-D-6T";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,87,25:6,4}";"SS-4R3A5-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 3/8";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6A-B6X-SSP";"6A-B6X-SSP";"H6800SSL3/8PST";
"HB2-B3-H-6T-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3/8";"103";"0,87";;"6,4";"VH86B-B3-D-6T-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,87,25:6,4}";"SS-8R3A1-12-MM-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 3/8";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6A-B6XJ-SSP";"6A-B6XJ-SSP";"H6800SSL3/8PST";
"HB2-B3-H-6T-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 3/8";"414";"0,87";;"6,4";"VH86B-B3-D-6T-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,87,25:6,4}";"SS-8R3A1-8-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 3/8";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6A-B6XPKR-SSP";"6A-B6XPKR-SSP";"H6800SSL3/8AST";
"HB3-B3-H-8T";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/2";"414";"3,62";;"10,3";"VH86C-B3-D-8T";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:3,62,25:10,3}";"SS-8R3A-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"Hy-Lok 1/2";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8A-B8X-SSP";"8A-B8X-SSP";"H6800SSL1/2PST";
"HB3-B3-H-8T-P";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/2";"103";"3,62";;"10,3";"VH86C-B3-D-8T-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:3,62,25:10,3}";"SS-4R3A-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"Hy-Lok 1/2";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8A-B8XJ-SSP";"8A-B8XJ-SSP";"H6800SSL1/2PST";
"HB3-B3-H-8T-PK";"assets/images/102_3H_s100.jpg";"";"Hy-Lok 1/2";"414";"3,62";"";"10,3";"VH86C-B3-D-8T-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:3,62,25:10,3}";"SS-12R3A-MM-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"Hy-Lok 1/2";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"8A-B8XPKR-SSP";"8A-B8XPKR-SSP";"H6800SSL1/2AST";
"HB2-B3-F-4N";"assets/images/102_3F_s100.jpg";"";"NPT 1/4";"414";"0,87";"";"6,4";"VH86B-B3-F-4N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:0,87,25:6,4}";"SS-10R3A-MM-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6X-SSP";"4F-B6X-SSP";"H6810SSN1/4PST";
"HB2-B3-F-4N-P";"assets/images/102_3F_s100.jpg";"";"NPT 1/4";"103";"0,87";;"6,4";"VH86B-B3-F-4N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:0,87,25:6,4}";"SS-6R3A-MM-B";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6XJ-SSP";"4F-B6XJ-SSP";"H6810SSN1/4PST";
"HB2-B3-F-4N-PK";"assets/images/102_3F_s100.jpg";"";"NPT 1/4";"414";"0,87";"";"6,4";"VH86B-B3-F-4N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:0,87,25:6,4}";"SS-8R3A5-KA-A";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 1/4 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"4F-B6XPKR-SSP";"4F-B6XPKR-SSP";"H6810SSN1/4AST";
"HB3-B3-F-6N";"assets/images/102_3F_s100.jpg";"";"NPT 3/8";"414";"3,62";"";"10,3";"VH86C-B3-F-6N";"от -54&#176;C<br> до +148&#176;C";"PCTFE";"{18:3,62,25:10,3}";"SS-6R3A5-KA-A";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PCTFE>PCTFE</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PCTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8X-SSP";"6F-B8X-SSP";"H6810SSN3/8PST";
"HB3-B3-F-6N-P";"assets/images/102_3F_s100.jpg";"";"NPT 3/8";"103";"3,62";;"10,3";"VH86C-B3-F-6N-P";"от -54&#176;C<br> до +148&#176;C";"PTFE";"{18:3,62,25:10,3}";"SS-4R3A5-KA-A";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PTFE>PTFE</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PTFE::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8XJ-SSP";"6F-B8XJ-SSP";"H6810SSN3/8PST";
"HB3-B3-F-6N-PK";"assets/images/102_3F_s100.jpg";"";"NPT 3/8";"414";"3,62";;"10,3";"VH86C-B3-F-6N-PK";"от -54&#176;C<br> до +232&#176;C";"PEEK";"{18:3,62,25:10,3}";"SS-8R3A1-12-MM-KA-A";"3-х ходовой<br><img src=assets/images/102_3H_s100.jpg>";"<div class=elemento info mat=PEEK>PEEK</div>";"NPT 3/8 внутр.";"SS316::Корпус|1|1//SS316::Штуцера|1|2//SS316::Шар|1|3//SS316::Фиксатор седла|1|4//PEEK::Седло шара|1|5//PTFE::Прокладка фиксатора|1|6//SS316::Шток|1|7//SS316::Гайка сальника|0|8//SS316::Гайка крепления на панель|0|9//SS316::Шайба сальника|1|10//PTFE::Сальник|1|11//PTFE::Уплотнение штуцера|1|12//Нейлон::Рукоятка|0|13";"6F-B8XPKR-SSP";"6F-B8XPKR-SSP";"H6810SSN3/8AST";
