pagetitle,16;19;60;62;67;77;82;86;87;15
"PF-0.6~6-LPM-Water-SS-B1-PSU-A-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.6-6 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.6~6-LPM-Water-SS-B1-PC-C-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.6-6 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.6~6-LPM-Water-SS-B1-PSU-C-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.6-6 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1~10-LPM-Water-SS-B2-PC-A-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"1-10 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1~10-LPM-Water-SS-B2-PSU-A-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"1-10 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1~10-LPM-Water-SS-B2-PC-C-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"1-10 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1~10-LPM-Water-SS-B2-PSU-C-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"1-10 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1.5~15-LPM-Water-SS-B3-PC-A-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"1.5-15 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1.5~15-LPM-Water-SS-B3-PSU-A-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"1.5-15 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-1.5~15-LPM-Water-SS-B3-PC-C-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"1.5-15 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1.5~15-LPM-Water-SS-B3-PSU-C-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"1.5-15 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-1-10-LPM-Water-T-C1-PC-A-B-B";"NPT 3/4";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"1-10 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-1-10-LPM-Water-T-C1-PSU-A-B-B";"NPT 3/4";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"1-10 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-1-10-LPM-Water-T-C1-PC-C-B-B";"NPT 3/4";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"1-10 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-1-10-LPM-Water-T-C1-PSU-C-B-B";"NPT 3/4";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"1-10 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-1.4~14-LPM-Water-T-C2-PC-A-B-B";"NPT 3/4";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"1.4-14 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-1.4~14-LPM-Water-T-C2-PSU-A-B-B";"NPT 3/4";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"1.4-14 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-1.4~14-LPM-Water-T-C2-PC-C-B-B";"NPT 3/4";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"1.4-14 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-1.4~14-LPM-Water-T-C2-PSU-C-B-B";"NPT 3/4";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"1.4-14 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-2.5~25-LPM-Water-SS-C1-PC-A-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"2.5-25 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2.5~25-LPM-Water-SS-C1-PSU-A-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"2.5-25 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-2.5~25-LPM-Water-SS-C1-PC-C-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"2.5-25 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2.5~25-LPM-Water-SS-C1-PSU-C-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"2.5-25 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-4~40-LPM-Water-SS-C2-PC-A-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"4-40 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-4~40-LPM-Water-SS-C2-PSU-A-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"4-40 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-4~40-LPM-Water-SS-C2-PC-C-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"4-40 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-4~40-LPM-Water-SS-C2-PSU-C-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"4-40 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-2.5~25-LPM-Water-T-D1-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"2.5-25 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-2.5~25-LPM-Water-T-D1-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"2.5-25 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-2.5~25-LPM-Water-T-D1-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"2.5-25 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-2.5~25-LPM-Water-T-D1-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"2.5-25 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-3.5~35-LPM-Water-T-D2-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"3.5-35 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-3.5~35-LPM-Water-T-D2-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"3.5-35 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-3.5~35-LPM-Water-T-D2-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"3.5-35 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-3.5~35-LPM-Water-T-D2-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"3.5-35 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-6~60-LPM-Water-SS-D1-PC-A-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"6-60 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-6~60-LPM-Water-SS-D1-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"6-60 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-6~60-LPM-Water-SS-D1-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"6-60 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-6~60-LPM-Water-SS-D1-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"6-60 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-8~80-LPM-Water-SS-D2-PC-A-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"8-80 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-8~60-LPM-Water-T-E1-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"8-60 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-8~80-LPM-Water-SS-D2-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"8-80 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-8~60-LPM-Water-T-E1-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"8-60 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-8~80-LPM-Water-SS-D2-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"8-80 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-8~60-LPM-Water-T-E1-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"8-60 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-8~80-LPM-Water-SS-D2-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"8-80 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-8~60-LPM-Water-T-E1-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"8-60 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-14~140-LPM-Water-SS-E1-PC-A-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"14-140 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-14~140-LPM-Water-SS-E1-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"14-140 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-14~140-LPM-Water-SS-E1-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"14-140 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-14~140-LPM-Water-SS-E1-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"14-140 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-25~250-LPM-Water-SS-F11-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"25-250 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-25~250-LPM-Water-SS-F11-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"25-250 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-25~250-LPM-Water-SS-F11-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"25-250 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-25~250-LPM-Water-SS-F11-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"25-250 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-30~300-LPM-Water-SS-F21-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"30-300 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-30~300-LPM-Water-SS-F21-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"30-300 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-30~300-LPM-Water-SS-F21-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"30-300 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-30~300-LPM-Water-SS-F21-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"30-300 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-40~400-LPM-Water-SS-F31-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"40-400 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-40~400-LPM-Water-SS-F31-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"40-400 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-40~400-LPM-Water-SS-F31-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"40-400 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-40~400-LPM-Water-SS-F31-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"40-400 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~500-LPM-Water-SS-F22-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"100-500 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~600-LPM-Water-SS-F32-PC-A-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"100-600 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~500-LPM-Water-SS-F22-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"100-500 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~600-LPM-Water-SS-F32-PSU-A-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"100-600 л/мин";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-100~500-LPM-Water-SS-F22-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"100-500 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~600-LPM-Water-SS-F32-PC-C-E-B";"NPT 2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"100-600 л/мин";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~500-LPM-Water-SS-F22-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"100-500 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-100~600-LPM-Water-SS-F32-PSU-C-E-B";"NPT 2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"100-600 л/мин";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.1~1-M3/H-Water-SS-B3-PC-A-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.1-1 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.1~1-M3/H-Water-SS-B3-PSU-A-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.1-1 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.1~1-M3/H-Water-SS-B3-PC-C-A-B";"NPT 1/2";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.1-1 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.1~1-M3/H-Water-SS-B3-PSU-C-A-B";"NPT 1/2";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.1-1 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.16-1,6-M3/H-Water-SS-C1-PC-A-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.16-1.6 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.16-1,6-M3/H-Water-SS-C1-PSU-A-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.16-1.6 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.16-1,6-M3/H-Water-SS-C1-PC-C-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.16-1.6 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.16-1,6-M3/H-Water-SS-C1-PSU-C-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.16-1.6 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.25~2.5-M3/H-Water-SS-C2-PC-A-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.25-2.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.25~2.5-M3/H-Water-SS-C2-PSU-A-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.25-2.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.25~2.5-M3/H-Water-SS-C2-PC-C-B-B";"NPT 3/4";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.25-2.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.25~2.5-M3/H-Water-SS-C2-PSU-C-B-B";"NPT 3/4";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.25-2.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.15-1,5-M3/H-Water-T-D1-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"0.15-1.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.15-1,5-M3/H-Water-T-D1-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"0.15-1.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.15-1,5-M3/H-Water-T-D1-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"0.15-1.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.15-1,5-M3/H-Water-T-D1-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"0.15-1.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.2~2.2-M3/H-Water-T-D2-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"0.2-2.2 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.2~2.2-M3/H-Water-T-D2-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"0.2-2.2 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.2~2.2-M3/H-Water-T-D2-PC-C-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/SS316/Тефлон";"SS316";"0.2-2.2 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.2~2.2-M3/H-Water-T-D2-PSU-C-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/SS316/Тефлон";"SS316";"0.2-2.2 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - Тефлон";"";
"PF-0.35~3.5-M3/H-Water-SS-D1-PC-A-C-B";"NPT 1";"";"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.35-3.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.35~3.5-M3/H-Water-SS-D1-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.35-3.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.35~3.5-M3/H-Water-SS-D1-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.35-3.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.35~3.5-M3/H-Water-SS-D1-PSU-C-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/SS316/SS316";"SS316";"0.35-3.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
"PF-0.5~5-M3/H-Water-SS-D2-PC-A-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/ПВХ/SS316";"ПВХ";"0.5-5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.5~3.5-M3/H-Water-T-E1-PC-A-C-B";"NPT 1";;"Тефлон";"Вода";"Поликорбанат";"ПК/ПВХ/Тефлон";"ПВХ";"0.5-3.5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.5~5-M3/H-Water-SS-D2-PSU-A-C-B";"NPT 1";;"SS316";"Вода";"Полисульфон";"ПСУ/ПВХ/SS316";"ПВХ";"0.5-5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - SS316";"";
"PF-0.5~3.5-M3/H-Water-T-E1-PSU-A-C-B";"NPT 1";;"Тефлон";"Вода";"Полисульфон";"ПСУ/ПВХ/Тефлон";"ПВХ";"0.5-3.5 м&#179;/час";"Корпус - Полисульфон<br/>Подсоединение - ПВХ<br/>Поплавок - Тефлон";"";
"PF-0.5~5-M3/H-Water-SS-D2-PC-C-C-B";"NPT 1";;"SS316";"Вода";"Поликорбанат";"ПК/SS316/SS316";"SS316";"0.5-5 м&#179;/час";"Корпус - Поликорбанат<br/>Подсоединение - SS316<br/>Поплавок - SS316";"";
