pagetitle,6;15;16;17;18;19;25;33;38;62;71;86;87;88;89;91;92;93;94;95;96;97;108;121;123;126;127;39;80
"H2B-A-M-12N-PC";"assets/images/105_AM_s100.jpg";"";"NPT 3/4 наруж.";"340 бар";"10";;"12,7";"NPT 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 12,7мм, Cv до 10";"нет";"Угловой 2-х ходовой";"PCTFE";"{18:10,25:12,7}";"SS-45M12-A";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"Угловой 2-х ходовой<br/><img src=assets/images/105_AH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"12M-HB4LK-SSP";"12M-HB4LK-SSP";"H6880SSN1/8CSA";;;
"H2B-A-M-12N-PK";"assets/images/105_AM_s100.jpg";"";"NPT 3/4 наруж.";"410 бар";"10";;"12,7";"NPT 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 12,7мм, Cv до 10";"нет";"Угловой 2-х ходовой";"PEEK";"{18:10,25:12,7}";"SS-45M12-A";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"Угловой 2-х ходовой<br/><img src=assets/images/105_AH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"12M-HB4LPKR-SSP";"12M-HB4LPKR-SSP";"H6880SSN1/8ASA";;;
"H2B-A-M-12R";"assets/images/105_AM_s100.jpg";"";"RT 3/4 наруж.";"340 бар";"10";;"12,7";"RT 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 12,7мм, Cv до 10";"нет";"Угловой 2-х ходовой";"PVDF";"{18:10,25:12,7}";"SS-45M12RT-A";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"Угловой 2-х ходовой<br/><img src=assets/images/105_AH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"12KM-HB4L-SSP";"12KM-HB4L-SSP";"H6880SSR1/8PSA";;;
"H2B-A-M-12R-PC";"assets/images/105_AM_s100.jpg";"";"RT 3/4 наруж.";"340 бар";"10";;"12,7";"RT 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 12,7мм, Cv до 10";"нет";"Угловой 2-х ходовой";"PCTFE";"{18:10,25:12,7}";"SS-45M12RT-A";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"Угловой 2-х ходовой<br/><img src=assets/images/105_AH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"12KM-HB4LK-SSP";"12KM-HB4LK-SSP";"H6880SSR1/8CSA";;;
"H2B-A-M-12R-PK";"assets/images/105_AM_s100.jpg";"";"RT 3/4 наруж.";"410 бар";"10";;"12,7";"RT 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 12,7мм, Cv до 10";"нет";"Угловой 2-х ходовой";"PEEK";"{18:10,25:12,7}";"SS-45M12RT-A";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"Угловой 2-х ходовой<br/><img src=assets/images/105_AH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"12KM-HB4LPKR-SSP";"12KM-HB4LPKR-SSP";"H6880SSR1/8ASA";;;
"H1B-3B-H-4T";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/4";"414 бар";"1,2";;"4,8";"Hy-Lok 1/4";"V86A-3B-D-4T";"от -30&#176;C<br> до 130&#176;C";"Ду 4,8мм, Cv до 1,2";"нет";"3-х ходовой вход снизу";"PVDF";"{18:1,2,25:4,8}";"SS-83XKS4T";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"4A-HB4X-SSP";"4A-HB4X-SSP";"H6800SSL1/4PST";;;
"H1B-3B-H-4T-PC";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/4";"414 бар";"1,2";"";"4,8";"Hy-Lok 1/4";"V86A-3B-D-4T-PC";"от -30&#176;C<br> до 180&#176;C";"Ду 4,8мм, Cv до 1,2";"нет";"3-х ходовой вход снизу";"PCTFE";"{18:1,2,25:4,8}";"SS-83XKS4T";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"4A-HB4XK-SSP";"4A-HB4XK-SSP";"H6800SSL1/4CST";;;
"H1B-3B-H-4T-PK";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/4";"690 бар";"1,2";;"4,8";"Hy-Lok 1/4";"V86A-3B-D-4T-PK";"от -54&#176;C<br> до 260&#176;C";"Ду 4,8мм, Cv до 1,2";"нет";"3-х ходовой вход снизу";"PEEK";"{18:1,2,25:4,8}";"SS-H83XPS4T";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"4A-HB4XPKR-SSP";"4A-HB4XPKR-SSP";"H6800SSL1/4AST";;;
"H1B-3B-H-6T";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/8";"414 бар";"3,7";;"7,1";"Hy-Lok 3/8";"V86A-3B-D-6T";"от -30&#176;C<br> до 130&#176;C";"Ду 7,1мм, Cv до 3,7";"нет";"3-х ходовой вход снизу";"PVDF";"{18:3,7,25:7,1}";"SS-83XKS6T";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"6A-HB4X-SSP";"6A-HB4X-SSP";"H6800SSL3/8PST";;;
"H1B-3B-H-6T-PC";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/8";"414 бар";"3,7";;"7,1";"Hy-Lok 3/8";"V86A-3B-D-6T-PC";"от -30&#176;C<br> до 180&#176;C";"Ду 7,1мм, Cv до 3,7";"нет";"3-х ходовой вход снизу";"PCTFE";"{18:3,7,25:7,1}";"SS-83XKS6T";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"6A-HB4XK-SSP";"6A-HB4XK-SSP";"H6800SSL3/8CST";;;
"H1B-3B-H-6T-PK";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/8";"690 бар";"3,7";;"7,1";"Hy-Lok 3/8";"V86A-3B-D-6T-PK";"от -54&#176;C<br> до 260&#176;C";"Ду 7,1мм, Cv до 3,7";"нет";"3-х ходовой вход снизу";"PEEK";"{18:3,7,25:7,1}";"SS-H83XPS6T";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"6A-HB4XPKR-SSP";"6A-HB4XPKR-SSP";"H6800SSL3/8AST";;;
"H1B-3B-H-8T";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/2";"414 бар";"7,5";"";"10";"Hy-Lok 1/2";"V86A-3B-D-8T";"от -30&#176;C<br> до 130&#176;C";"Ду 10мм, Cv до 7,5";"нет";"3-х ходовой вход снизу";"PVDF";"{18:7,5,25:10}";"SS-83XKS8T";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"8A-HB4X-SSP";"8A-HB4X-SSP";"H6800SSL1/2PST";;;
"H1B-3B-H-8T-PC";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/2";"414 бар";"7,5";;"10";"Hy-Lok 1/2";"V86A-3B-D-8T-PC";"от -30&#176;C<br> до 180&#176;C";"Ду 10мм, Cv до 7,5";"нет";"3-х ходовой вход снизу";"PCTFE";"{18:7,5,25:10}";"SS-83XKS8T";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"8A-HB4XK-SSP";"8A-HB4XK-SSP";"H6800SSL1/2CST";;;
"H1B-3B-H-8T-PK";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1/2";"690 бар";"7,5";"";"10";"Hy-Lok 1/2";"V86A-3B-D-8T-PK";"от -54&#176;C<br> до 260&#176;C";"Ду 10мм, Cv до 7,5";"нет";"3-х ходовой вход снизу";"PEEK";"{18:7,5,25:10}";"SS-H83XPS8T";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - PTFE";"PTFE";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/PTFE";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"8A-HB4XPKR-SSP";"8A-HB4XPKR-SSP";"H6800SSL1/2AST";;;
"H3B-3B-H-12T";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/4";"340 бар";"19";;"15,8";"Hy-Lok 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 15,8мм, Cv до 19";"нет";"3-х ходовой вход снизу";"PVDF";"{18:19,25:15,8}";"SS-83XKS12T";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"12A-HB4X-SSP";"12A-HB4X-SSP";"H6800SSL3/4PST";;;
"H3B-3B-H-12T-PC";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/4";"340 бар";"19";;"15,8";"Hy-Lok 3/4";;"от -30&#176;C<br> до 180&#176;C";"Ду 15,8мм, Cv до 19";"нет";"3-х ходовой вход снизу";"PCTFE";"{18:19,25:15,8}";"SS-83XKS12T";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"12A-HB4XK-SSP";"12A-HB4XK-SSP";"H6800SSL3/4CST";;;
"H3B-3B-H-12T-PK";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 3/4";"410 бар";"19";;"15,8";"Hy-Lok 3/4";;"от -23&#176;C<br> до 191&#176;C";"Ду 15,8мм, Cv до 19";"нет";"3-х ходовой вход снизу";"PEEK";"{18:19,25:15,8}";"SS-H83XPS12T";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"12A-HB4XPKR-SSP";"12A-HB4XPKR-SSP";"H6800SSL3/4AST";;;
"H3B-3B-H-16T";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1";"340 бар";"30";;"19";"Hy-Lok 1";;"от -23&#176;C<br> до 191&#176;C";"Ду 19мм, Cv до 30";"нет";"3-х ходовой вход снизу";"PVDF";"{18:30,25:19}";"SS-83XKS16T";"Материалы: Седло шара - PVDF, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PVDF/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PVDF::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PVDF>PVDF (стандарт)</div>";"16A-HB4X-SSP";"16A-HB4X-SSP";"H6800SSL1PST";;;
"H3B-3B-H-16T-PC";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1";"340 бар";"30";;"19";"Hy-Lok 1";;"от -30&#176;C<br> до 180&#176;C";"Ду 19мм, Cv до 30";"нет";"3-х ходовой вход снизу";"PCTFE";"{18:30,25:19}";"SS-83XKS16T";"Материалы: Седло шара - PCTFE, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PCTFE/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PCTFE::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PCTFE>PCTFE</div>";"16A-HB4XK-SSP";"16A-HB4XK-SSP";"H6800SSL1CST";;;
"H3B-3B-H-16T-PK";"assets/images/105_3BH_s100.jpg";"";"Hy-Lok 1";"410 бар";"30";;"19";"Hy-Lok 1";;"от -23&#176;C<br> до 191&#176;C";"Ду 19мм, Cv до 30";"нет";"3-х ходовой вход снизу";"PEEK";"{18:30,25:19}";"SS-H83XPS16T";"Материалы: Седло шара - PEEK, Сальник - PTFE, Уплотнение штуцеров - Viton";"Viton";"3-х ходовой вход снизу<br/><img src=assets/images/105_3BH_s100_filter.png/>";"нет<br/><img src=assets/images/105-bez-ML.png/>";"PEEK/PTFE/Viton";"PTFE";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Штуцеры|1|2//Нержавеющая сталь SS316::Шар|1|3//Нержавеющая сталь SS316::Шток|0|4//PEEK::Седло шара|1|5//PTFE::Уплотнение штуцеров|1|6//PTFE::Уплотнение штока|1|7//Нержавеющая сталь SS316::Уплотнение сальника|0|8//Нержавеющая сталь SS316::Фиксатор рукоятки|0|9//Нержавеющая сталь SS304::Блокировочная гайка|0|10//Нержавеющая сталь SS304::Рукоятка|0|11//Нержавеющая сталь SS303::Шайба пружины|0|12";"<div class=elemento info mat=PEEK>PEEK</div>";"16A-HB4XPKR-SSP";"16A-HB4XPKR-SSP";"H6800SSL1AST";;;
