pagetitle,15;18;60;87;92;95;6;19
"TLF-23-T-1-0-1-1-1";"";"0-100 нл/мин";"Тапкон";"Без дисплея";"0~5 VDC";"Есть";"assets/images/TLF.png";;
"TLF-23-T-1-0-1-1-2";"";"0-100 нл/мин";"Тапкон";"Без дисплея";"0~5 VDC";"Нет";"assets/images/TLF.png";;
"TLF-23-T-1-0-2-1-1";"";"0-100 нл/мин";"Тапкон";"Без дисплея";"4~20 мА";"Есть";"assets/images/TLF.png";;
"TLF-23-T-1-0-2-1-2";"";"0-100 нл/мин";"Тапкон";"Без дисплея";"4~20 мА";"Нет";"assets/images/TLF.png";;
"TLF-00-A-1-W-1-1-1";"";"0-10 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-00-A-1-W-1-1-2";"";"0-10 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-00-A-1-W-2-1-1";"";"0-10 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-00-A-1-W-2-1-2";"";"0-10 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-00-A-1-B-1-1-1";"";"0-10 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-00-A-1-B-1-1-2";"";"0-10 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-00-A-1-B-2-1-1";"";"0-10 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-00-A-1-B-2-1-2";"";"0-10 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-00-T-1-W-1-1-1";"";"0-10 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-00-T-1-W-1-1-2";"";"0-10 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-00-T-1-W-2-1-1";"";"0-10 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-00-T-1-W-2-1-2";"";"0-10 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-00-T-1-B-1-1-1";"";"0-10 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-00-T-1-B-1-1-2";"";"0-10 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-00-T-1-B-2-1-1";"";"0-10 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-00-T-1-B-2-1-2";"";"0-10 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-01-A-1-W-1-1-1";"";"0-20 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-01-A-1-W-1-1-2";"";"0-20 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-01-A-1-W-2-1-1";"";"0-20 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-01-A-1-W-2-1-2";"";"0-20 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-01-A-1-B-1-1-1";"";"0-20 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-01-A-1-B-1-1-2";"";"0-20 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-01-A-1-B-2-1-1";"";"0-20 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-01-A-1-B-2-1-2";"";"0-20 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-01-T-1-W-1-1-1";"";"0-20 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-01-T-1-W-1-1-2";"";"0-20 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-01-T-1-W-2-1-1";"";"0-20 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-01-T-1-W-2-1-2";"";"0-20 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-01-T-1-B-1-1-1";"";"0-20 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-01-T-1-B-1-1-2";"";"0-20 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-01-T-1-B-2-1-1";"";"0-20 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-01-T-1-B-2-1-2";"";"0-20 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-02-A-1-W-1-1-1";"";"0-50 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-02-A-1-W-1-1-2";"";"0-50 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-02-A-1-W-2-1-1";"";"0-50 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-02-A-1-W-2-1-2";"";"0-50 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-02-A-1-B-1-1-1";"";"0-50 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-02-A-1-B-1-1-2";"";"0-50 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-02-A-1-B-2-1-1";"";"0-50 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-02-A-1-B-2-1-2";"";"0-50 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-02-T-1-W-1-1-1";"";"0-50 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-02-T-1-W-1-1-2";"";"0-50 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-02-T-1-W-2-1-1";"";"0-50 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-02-T-1-W-2-1-2";"";"0-50 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-02-T-1-B-1-1-1";"";"0-50 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-02-T-1-B-1-1-2";"";"0-50 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-02-T-1-B-2-1-1";"";"0-50 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-02-T-1-B-2-1-2";"";"0-50 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-03-A-1-W-1-1-1";"";"0-100 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-03-A-1-W-1-1-2";"";"0-100 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-03-A-1-W-2-1-1";"";"0-100 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-03-A-1-W-2-1-2";"";"0-100 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-03-A-1-B-1-1-1";"";"0-100 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-03-A-1-B-1-1-2";"";"0-100 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-03-A-1-B-2-1-1";"";"0-100 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-03-A-1-B-2-1-2";"";"0-100 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-03-T-1-W-1-1-1";"";"0-100 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-03-T-1-W-1-1-2";"";"0-100 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-03-T-1-W-2-1-1";"";"0-100 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-03-T-1-W-2-1-2";"";"0-100 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-03-T-1-B-1-1-1";"";"0-100 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-03-T-1-B-1-1-2";"";"0-100 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-03-T-1-B-2-1-1";"";"0-100 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-03-T-1-B-2-1-2";"";"0-100 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-04-A-1-W-1-1-1";"";"0-200 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-04-A-1-W-1-1-2";"";"0-200 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-04-A-1-W-2-1-1";"";"0-200 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-04-A-1-W-2-1-2";"";"0-200 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-04-A-1-B-1-1-1";"";"0-200 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-04-A-1-B-1-1-2";"";"0-200 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-04-A-1-B-2-1-1";"";"0-200 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-04-A-1-B-2-1-2";"";"0-200 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-04-T-1-W-1-1-1";"";"0-200 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-04-T-1-W-1-1-2";"";"0-200 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-04-T-1-W-2-1-1";"";"0-200 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-04-T-1-W-2-1-2";"";"0-200 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-04-T-1-B-1-1-1";"";"0-200 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-04-T-1-B-1-1-2";"";"0-200 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-04-T-1-B-2-1-1";"";"0-200 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-04-T-1-B-2-1-2";"";"0-200 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-05-A-1-W-1-1-1";"";"0-500 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-05-A-1-W-1-1-2";"";"0-500 нсм³/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-05-A-1-W-2-1-1";"";"0-500 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";"";
"TLF-05-A-1-W-2-1-2";"";"0-500 нсм³/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-05-A-1-B-1-1-1";"";"0-500 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-05-A-1-B-1-1-2";"";"0-500 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-05-A-1-B-2-1-1";"";"0-500 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-05-A-1-B-2-1-2";"";"0-500 нсм³/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-05-T-1-W-1-1-1";"";"0-500 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-05-T-1-W-1-1-2";"";"0-500 нсм³/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-05-T-1-W-2-1-1";"";"0-500 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-05-T-1-W-2-1-2";"";"0-500 нсм³/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-05-T-1-B-1-1-1";"";"0-500 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-05-T-1-B-1-1-2";"";"0-500 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-05-T-1-B-2-1-1";"";"0-500 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-05-T-1-B-2-1-2";"";"0-500 нсм³/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-06-A-1-W-1-1-1";"";"0-1 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-06-A-1-W-1-1-2";"";"0-1 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-06-A-1-W-2-1-1";"";"0-1 нл/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-06-A-1-W-2-1-2";"";"0-1 нл/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-06-A-1-B-1-1-1";"";"0-1 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-06-A-1-B-1-1-2";"";"0-1 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-06-A-1-B-2-1-1";"";"0-1 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-06-A-1-B-2-1-2";"";"0-1 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-06-T-1-W-1-1-1";"";"0-1 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-06-T-1-W-1-1-2";"";"0-1 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-06-T-1-W-2-1-1";"";"0-1 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-06-T-1-W-2-1-2";"";"0-1 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-06-T-1-B-1-1-1";"";"0-1 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-06-T-1-B-1-1-2";"";"0-1 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-06-T-1-B-2-1-1";"";"0-1 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-06-T-1-B-2-1-2";"";"0-1 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-07-A-1-W-1-1-1";"";"0-2 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-07-A-1-W-1-1-2";"";"0-2 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-07-A-1-W-2-1-1";"";"0-2 нл/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-07-A-1-W-2-1-2";"";"0-2 нл/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-07-A-1-B-1-1-1";"";"0-2 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-07-A-1-B-1-1-2";"";"0-2 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-07-A-1-B-2-1-1";"";"0-2 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-07-A-1-B-2-1-2";"";"0-2 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-07-T-1-W-1-1-1";"";"0-2 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-07-T-1-W-1-1-2";"";"0-2 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-07-T-1-W-2-1-1";"";"0-2 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-07-T-1-W-2-1-2";"";"0-2 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-07-T-1-B-1-1-1";"";"0-2 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-07-T-1-B-1-1-2";"";"0-2 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-07-T-1-B-2-1-1";"";"0-2 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-07-T-1-B-2-1-2";"";"0-2 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-08-A-1-W-1-1-1";"";"0-5 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-08-A-1-W-1-1-2";"";"0-5 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-08-A-1-W-2-1-1";"";"0-5 нл/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-08-A-1-W-2-1-2";"";"0-5 нл/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-08-A-1-B-1-1-1";"";"0-5 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-08-A-1-B-1-1-2";"";"0-5 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-08-A-1-B-2-1-1";"";"0-5 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-08-A-1-B-2-1-2";"";"0-5 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-08-T-1-W-1-1-1";"";"0-5 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-08-T-1-W-1-1-2";"";"0-5 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-08-T-1-W-2-1-1";"";"0-5 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-08-T-1-W-2-1-2";"";"0-5 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-08-T-1-B-1-1-1";"";"0-5 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-08-T-1-B-1-1-2";"";"0-5 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-08-T-1-B-2-1-1";"";"0-5 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-08-T-1-B-2-1-2";"";"0-5 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-09-A-1-W-1-1-1";"";"0-10 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-09-A-1-W-1-1-2";"";"0-10 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-09-A-1-W-2-1-1";"";"0-10 нл/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-09-A-1-W-2-1-2";"";"0-10 нл/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";"";
"TLF-09-A-1-B-1-1-1";"";"0-10 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-09-A-1-B-1-1-2";"";"0-10 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-09-A-1-B-2-1-1";"";"0-10 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-09-A-1-B-2-1-2";"";"0-10 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-09-T-1-W-1-1-1";"";"0-10 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-09-T-1-W-1-1-2";"";"0-10 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-09-T-1-W-2-1-1";"";"0-10 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-09-T-1-W-2-1-2";"";"0-10 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-09-T-1-B-1-1-1";"";"0-10 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-09-T-1-B-1-1-2";"";"0-10 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-09-T-1-B-2-1-1";"";"0-10 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-09-T-1-B-2-1-2";"";"0-10 нл/мин";"Тапкон";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-10-A-1-W-1-1-1";"";"0-15 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";"";
"TLF-10-A-1-W-1-1-2";"";"0-15 нл/мин";"SS316";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-10-A-1-W-2-1-1";"";"0-15 нл/мин";"SS316";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-10-A-1-W-2-1-2";"";"0-15 нл/мин";"SS316";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-10-A-1-B-1-1-1";"";"0-15 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-10-A-1-B-1-1-2";"";"0-15 нл/мин";"SS316";"Дисплей с синей подсветкой";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-10-A-1-B-2-1-1";"";"0-15 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-10-A-1-B-2-1-2";"";"0-15 нл/мин";"SS316";"Дисплей с синей подсветкой";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
"TLF-10-T-1-W-1-1-1";"";"0-15 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Есть";"assets/images/TLF-display.png";;
"TLF-10-T-1-W-1-1-2";"";"0-15 нл/мин";"Тапкон";"Дисплей";"0~5 VDC";"Нет";"assets/images/TLF-display.png";;
"TLF-10-T-1-W-2-1-1";"";"0-15 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Есть";"assets/images/TLF-display.png";;
"TLF-10-T-1-W-2-1-2";"";"0-15 нл/мин";"Тапкон";"Дисплей";"4~20 мА";"Нет";"assets/images/TLF-display.png";;
