pagetitle,15;16;17;18;19;21;38;71;82;83;86;91;95;96;108;116;121;123;126;6
"GB3-H-A-12M-PK";"";"Hy-Lok 12mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 12mm";"V16C-D-A-12M-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS12MM-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS12MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB3-H-A-18M-PK";"";"Hy-Lok 18mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 18mm";"V16C-D-A-18M-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS18MM-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS18MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB3-H-A-25M-PK";"";"Hy-Lok 25mm";"414бар";"{18:2,2,25:11}";;"Hy-Lok 25mm";"V16C-D-A-25M-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS25MM-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS25MM-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB1-H-A-4T-PK";"";"Hy-Lok 1/4";"414бар";"{18:0,35,25:4}";;"Hy-Lok 1/4";"V16A-D-A-4T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBS4-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBS4-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"4A-U6A-PK-SS";"4A-U6A-PK-SS";"assets/images/GB_HA_s100.jpg";
"GB2-H-A-6T-PK";"";"Hy-Lok 3/8";"414бар";"{18:0,86,25:6,4}";;"Hy-Lok 3/8";"V16B-D-A-6T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBS6-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBS6-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"6A-U12A-PK-SS";"6A-U12A-PK-SS";"assets/images/GB_HA_s100.jpg";
"GB2-H-A-8T-PK";"";"Hy-Lok 1/2";"414бар";"{18:0,86,25:6,4}";;"Hy-Lok 1/2";"V16B-D-A-8T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NBS8-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBS8-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"8A-U12A-PK-SS";"8A-U12A-PK-SS";"assets/images/GB_HA_s100.jpg";
"GB3-H-A-8T-PK";"";"Hy-Lok 1/2";"414бар";"{18:2,2,25:11}";;"Hy-Lok 1/2";"V16C-D-A-8T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS8-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS8-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB3-H-A-12T-PK";"";"Hy-Lok 3/4";"414бар";"{18:2,2,25:11}";;"Hy-Lok 3/4";"V16C-D-A-12T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS12-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS12-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB3-H-A-16T-PK";"";"Hy-Lok 1";"414бар";"{18:2,2,25:11}";;"Hy-Lok 1";"V16C-D-A-16T-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBS16-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBS16-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";;;"assets/images/GB_HA_s100.jpg";
"GB1-F-A-2N-PK";"";"NPT 1/8";"414бар";"{18:0,35,25:4}";;"NPT 1/8 внутр.";"V16A-F-A-2N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBF2-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBF2-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"2F-U6A-PK-SS";"2F-U6A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB1-F-A-2R-PK";"";"RT 1/8";"414бар";"{18:0,35,25:4}";;"RT 1/8 внутр.";"V16A-F-A-2R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBF2RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBF2RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"2KF-U6A-PK-SS";"2KF-U6A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB1-F-A-4N-PK";"";"NPT 1/4";"414бар";"{18:0,35,25:4}";;"NPT 1/4 внутр.";"V16A-F-A-4N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBF4-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBF4-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"4F-U6A-PK-SS";"4F-U6A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB1-F-A-4R-PK";"";"RT 1/4";"414бар";"{18:0,35,25:4}";;"RT 1/4 внутр.";"V16A-F-A-4R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-3NBF4RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-3NBF4RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"4KF-U6A-PK-SS";"4KF-U6A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB2-F-A-4N-PK";"";"NPT 1/4";"414бар";"{18:0,86,25:6,4}";;"NPT 1/4 внутр.";"V16B-F-A-4N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NBF4-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBF4-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"4F-U12A-PK-SS";"4F-U12A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB2-F-A-4R-PK";"";"RT 1/4";"414бар";"{18:0,86,25:6,4}";;"RT 1/4 внутр.";"V16B-F-A-4R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NBF4RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBF4RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"4KF-U12A-PK-SS";"4KF-U12A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB2-F-A-6N-PK";"";"NPT 3/8";"414бар";"{18:0,86,25:6,4}";;"NPT 3/8 внутр.";"V16B-F-A-6N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NBF6-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBF6-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"6F-U12A-PK-SS";"6F-U12A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB2-F-A-6R-PK";"";"RT 3/8";"414бар";"{18:0,86,25:6,4}";;"RT 3/8 внутр.";"V16B-F-A-6R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-6NBF6RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-6NBF6RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"6KF-U12A-PK-SS";"6KF-U12A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-8N-PK";"";"NPT 1/2";"414бар";"{18:2,2,25:11}";;"NPT 1/2 внутр.";"V16C-F-A-8N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBF8-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBF8-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"8F-U16A-PK-SS";"8F-U16A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-8R-PK";"";"RT 1/2";"414бар";"{18:2,2,25:11}";;"RT 1/2 внутр.";"V16C-F-A-8R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBF8RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBF8RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"8KF-U16A-PK-SS";"8KF-U16A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-12N-PK";"";"NPT 3/4";"414бар";"{18:2,2,25:11}";;"NPT 3/4 внутр.";"V16C-F-A-12N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBF12-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBF12-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"12F-U16A-PK-SS";"12F-U16A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-12R-PK";"";"RT 3/4";"414бар";"{18:2,2,25:11}";;"RT 3/4 внутр.";"V16C-F-A-12R-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBF12RT-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBF12RT-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"12KF-U16A-PK-SS";"12KF-U16A-PK-SS";"assets/images/GB_FA_s100.jpg";
"GB3-F-A-16N-PK";"";"NPT 1";"414бар";"{18:2,2,25:11}";;"NPT 1 внутр.";"V16C-F-A-16N-PK";"от -54&#176;C<br/>до 315&#176;C";"PEEK";"V";"Угловой<br><img src=assets/images/GB_HA_s100.jpg>";"SS-12NBF16-A-PK";"V-образная<br><img src=assets/images/NV-needle-V.jpg>";"V-образная";"Нержавеющая сталь SS316::Корпус|1|1//Нержавеющая сталь SS316::Игла|1|2//Нержавеющая сталь SS316::Наконечник иглы|1|3//Нержавеющая сталь SS316::Крышка|1|4//Нержавеющая сталь SS316::Проставка уплотнений|1|5//PEEK::Уплотнительные кольца|1|6//Армированный PTFE::Уплотнительная шайба|1|7//Нержавеющая сталь SS316::Фиксирующая гайка|0|8//Нержавеющая сталь SS316::Рукоятка|0|9//Нержавеющая сталь SS316::Гайка для крепления|1|10//Нержавеющая сталь SS316::Фиксатор уплотнений|1|11//Нержавеющая сталь SS316::Обжимная гайка|1|12//Нержавеющая сталь SS316::Переднее кольцо|1|13//Нержавеющая сталь SS316::Заднее кольцо|1|14";"SS-12NBF16-A-PK";"<div class=elemento info mat=PEEK>PEEK</div>";"16F-U16A-PK-SS";"16F-U16A-PK-SS";"assets/images/GB_FA_s100.jpg";
