#,Заказной код,Параметр:Заказной код:Подсоединение инструмента,Параметр:Заказной код:Подсоединение процесса,Параметр:Заказной код:Материал верхней части корпуса,Параметр:Заказной код:Диаметр мембраны,Параметр:Заказной код:Материал нижней части корпуса,Параметр:Заказной код:Материал мембраны
,DT110-M-A-2-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-2-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-M-A-2-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-A-4-M-S-S-1-1,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-4-M-S-S-2-2,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-M-A-4-M-S-S-3-3,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-A-4-F-S-S-1-1,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-4-F-S-S-2-2,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-M-A-4-F-S-S-3-3,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-A-6-M-S-S-1-1,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-6-M-S-S-2-2,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-M-A-6-M-S-S-3-3,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-A-6-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-6-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-M-A-6-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-A-M-M-S-S-1-1,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-M-F-S-S-1-1,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-M-A-M-F-S-S-3-3,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,Танталум
,DT110-M-B-2-M-S-S-1-1,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-2-M-S-S-2-2,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-2-M-S-S-3-3,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-2-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-2-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-2-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-4-M-S-S-1-1,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-4-M-S-S-2-2,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-4-M-S-S-3-3,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-4-F-S-S-1-1,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-4-F-S-S-2-2,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-4-F-S-S-3-3,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-6-M-S-S-1-1,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-6-M-S-S-2-2,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-6-M-S-S-3-3,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-6-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-6-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-6-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-M-M-S-S-1-1,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-M-M-S-S-2-2,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-M-M-S-S-3-3,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-B-M-F-S-S-1-1,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-M-B-M-F-S-S-2-2,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-M-B-M-F-S-S-3-3,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-M-C-2-M-S-S-1-1,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-2-M-S-S-2-2,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-2-M-S-S-3-3,M20x1.5 внутр.,MNPT 1/4,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-2-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-2-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-2-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/4,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-4-M-S-S-1-1,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-4-M-S-S-2-2,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-4-M-S-S-3-3,M20x1.5 внутр.,MNPT 3/8,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-4-F-S-S-1-1,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-4-F-S-S-2-2,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-4-F-S-S-3-3,M20x1.5 внутр.,FNPT 3/8,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-6-M-S-S-1-1,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-6-M-S-S-2-2,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-6-M-S-S-3-3,M20x1.5 внутр.,MNPT 1/2,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-6-F-S-S-1-1,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-6-F-S-S-2-2,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-6-F-S-S-3-3,M20x1.5 внутр.,FNPT 1/2,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-M-M-S-S-1-1,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-M-M-S-S-2-2,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-M-M-S-S-3-3,M20x1.5 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Танталум
,DT110-M-C-M-F-S-S-1-1,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-M-C-M-F-S-S-2-2,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-M-C-M-F-S-S-3-3,M20x1.5 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-A-1-M-S-S-1,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-1-M-S-S-2,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-1-M-S-S-3,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-1-F-S-S-1,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-1-F-S-S-2,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-1-F-S-S-3,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-3-M-S-S-1,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-3-M-S-S-2,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-3-M-S-S-3,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-3-F-S-S-1,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-3-F-S-S-2,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-3-F-S-S-3,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-5-M-S-S-1,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-5-M-S-S-2,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-5-M-S-S-3,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-5-F-S-S-1,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-5-F-S-S-2,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-5-F-S-S-3,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-M-M-S-S-1,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-M-M-S-S-2,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-M-M-S-S-3,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-A-M-F-S-S-1,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-A-A-M-F-S-S-2,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-A-A-M-F-S-S-3,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,Танталум
,DT110-A-B-1-M-S-S-1,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-1-M-S-S-2,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-1-M-S-S-3,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-1-F-S-S-1,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-1-F-S-S-2,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-1-F-S-S-3,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-3-M-S-S-1,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-3-M-S-S-2,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-3-M-S-S-3,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-3-F-S-S-1,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-3-F-S-S-2,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-3-F-S-S-3,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-5-M-S-S-1,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-5-M-S-S-2,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-5-M-S-S-3,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-5-F-S-S-1,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-5-F-S-S-2,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-5-F-S-S-3,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-M-M-S-S-1,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-M-M-S-S-2,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-M-M-S-S-3,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-B-M-F-S-S-1,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-A-B-M-F-S-S-2,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-A-B-M-F-S-S-3,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-A-C-1-M-S-S-1,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-1-M-S-S-2,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-1-M-S-S-3,G 1/4 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-1-F-S-S-1,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-1-F-S-S-2,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-1-F-S-S-3,G 1/4 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-3-M-S-S-1,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-3-M-S-S-2,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-3-M-S-S-3,G 1/4 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-3-F-S-S-1,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-3-F-S-S-2,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-3-F-S-S-3,G 1/4 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-5-M-S-S-1,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-5-M-S-S-2,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-5-M-S-S-3,G 1/4 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-5-F-S-S-1,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-5-F-S-S-2,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-5-F-S-S-3,G 1/4 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-M-M-S-S-1,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-M-M-S-S-2,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-M-M-S-S-3,G 1/4 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Танталум
,DT110-A-C-M-F-S-S-1,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-A-C-M-F-S-S-2,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-A-C-M-F-S-S-3,G 1/4 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-A-1-M-S-S-1,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-1-M-S-S-2,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-1-M-S-S-3,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-1-F-S-S-1,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-1-F-S-S-2,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-1-F-S-S-3,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-3-M-S-S-1,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-3-M-S-S-2,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-3-M-S-S-3,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-3-F-S-S-1,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-3-F-S-S-2,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-3-F-S-S-3,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-5-M-S-S-1,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-5-M-S-S-2,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-5-M-S-S-3,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-5-F-S-S-1,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-5-F-S-S-2,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-5-F-S-S-3,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-M-M-S-S-1,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-M-M-S-S-2,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-M-M-S-S-3,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-A-M-F-S-S-1,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,SS316L
,DT110-C-A-M-F-S-S-2,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,Хастеллой C276
,DT110-C-A-M-F-S-S-3,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;45мм,SS316,Танталум
,DT110-C-B-1-M-S-S-1,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-1-M-S-S-2,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-1-M-S-S-3,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-1-F-S-S-1,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-1-F-S-S-2,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-1-F-S-S-3,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-3-M-S-S-1,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-3-M-S-S-2,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-3-M-S-S-3,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-3-F-S-S-1,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-3-F-S-S-2,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-3-F-S-S-3,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-5-M-S-S-1,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-5-M-S-S-2,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-5-M-S-S-3,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-5-F-S-S-1,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-5-F-S-S-2,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-5-F-S-S-3,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-M-M-S-S-1,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-M-M-S-S-2,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-M-M-S-S-3,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-B-M-F-S-S-1,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,SS316L
,DT110-C-B-M-F-S-S-2,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Хастеллой C276
,DT110-C-B-M-F-S-S-3,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;55мм,SS316,Танталум
,DT110-C-C-1-M-S-S-1,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-1-M-S-S-2,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-1-M-S-S-3,G 3/8 внутр.,G 1/4 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-1-F-S-S-1,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-1-F-S-S-2,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-1-F-S-S-3,G 3/8 внутр.,G 1/4 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-3-M-S-S-1,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-3-M-S-S-2,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-3-M-S-S-3,G 3/8 внутр.,G 3/8 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-3-F-S-S-1,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-3-F-S-S-2,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-3-F-S-S-3,G 3/8 внутр.,G 3/8 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-5-M-S-S-1,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-5-M-S-S-2,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-5-M-S-S-3,G 3/8 внутр.,G 1/2 наруж.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-5-F-S-S-1,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-5-F-S-S-2,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-5-F-S-S-3,G 3/8 внутр.,G 1/2 внутр.,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-M-M-S-S-1,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-M-M-S-S-2,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
,DT110-C-C-M-M-S-S-3,G 3/8 внутр.,M20x1.5 наруж. ,SS316,&Oslash;75мм,SS316,Танталум
,DT110-C-C-M-F-S-S-1,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,SS316L
,DT110-C-C-M-F-S-S-2,G 3/8 внутр.,M20x1.5 внутр. ,SS316,&Oslash;75мм,SS316,Хастеллой C276
